Position in x [m],Voltage [V]
-0.0624733,2.21877
-0.0624651,2.19168
-0.0624564,2.16675
-0.0624483,2.10177
-0.0624405,2.04357
-0.0624321,1.96462
-0.0624243,1.88084
-0.0624158,1.83819
-0.0624069,1.80419
-0.062398,1.77386
-0.0623889,1.78344
-0.0623799,1.82248
-0.06237,1.87644
-0.0623596,1.93738
-0.0623494,1.96577
-0.0623387,1.96901
-0.0623284,1.99804
-0.0623178,2.01958
-0.0623072,2.05834
-0.0622965,2.08542
-0.0622871,2.111
-0.0622777,2.12771
-0.062268,2.11021
-0.0622575,2.09025
-0.0622477,2.07663
-0.0622379,2.07857
-0.0622282,2.11618
-0.0622172,2.1901
-0.0622058,2.29772
-0.0621944,2.40664
-0.0621833,2.48963
-0.0621726,2.51347
-0.0621629,2.51362
-0.062153,2.51556
-0.0621432,2.53112
-0.0621334,2.55836
-0.0621229,2.5953
-0.0621121,2.64523
-0.0621019,2.67635
-0.062092,2.67116
-0.0620816,2.68154
-0.0620713,2.66079
-0.0620615,2.6185
-0.0620519,2.57895
-0.0620423,2.55951
-0.0620329,2.56743
-0.0620239,2.55705
-0.0620134,2.61411
-0.0620008,2.79968
-0.0619888,2.78008
-0.0619776,2.78325
-0.0619665,2.84102
-0.0619565,2.81754
-0.0619468,2.80602
-0.0619372,2.76971
-0.0619285,2.74378
-0.0619197,2.73534
-0.0619113,2.72822
-0.0619023,2.70228
-0.061894,2.69919
-0.061885,2.70747
-0.0618761,2.73261
-0.0618668,2.72822
-0.0618572,2.72303
-0.061848,2.80277
-0.061838,2.80681
-0.061828,2.83793
-0.061818,2.88057
-0.0618087,2.89708
-0.0617999,2.90975
-0.0617913,2.93165
-0.0617828,2.95889
-0.061774,2.92662
-0.0617658,2.9305
-0.0617572,2.92012
-0.0617479,2.89938
-0.0617385,2.88785
-0.0617286,2.90975
-0.0617186,2.93568
-0.0617082,2.89015
-0.0616987,2.84506
-0.0616891,2.83195
-0.061679,2.82027
-0.0616696,2.82597
-0.0616596,2.81754
-0.0616495,2.81639
-0.0616394,2.8112
-0.0616303,2.7981
-0.0616213,2.76452
-0.061613,2.72822
-0.0616035,2.69515
-0.0615938,2.68363
-0.0615842,2.69515
-0.0615726,2.68154
-0.0615604,2.64083
-0.061547,2.62448
-0.0615343,2.60064
-0.0615229,2.56354
-0.0615118,2.51556
-0.0615008,2.46448
-0.0614901,2.40145
-0.061479,2.34959
-0.0614676,2.32884
-0.0614569,2.27618
-0.0614458,2.2447
-0.061434,2.20954
-0.0614211,2.17324
-0.0614084,2.17403
-0.0613964,2.16444
-0.0613833,2.12541
-0.0613707,2.11697
-0.0613585,2.13693
-0.061346,2.16156
-0.0613332,2.19759
-0.0613209,2.24145
-0.061309,2.29887
-0.0612973,2.35477
-0.0612858,2.37033
-0.0612745,2.37437
-0.0612626,2.38589
-0.0612517,2.38704
-0.0612414,2.38704
-0.0612317,2.38265
-0.0612214,2.40664
-0.0612115,2.43027
-0.0612008,2.47767
-0.0611909,2.52205
-0.0611814,2.53112
-0.0611713,2.5407
-0.0611618,2.56224
-0.0611523,2.57131
-0.0611433,2.57456
-0.0611341,2.60064
-0.061125,2.68233
-0.0611159,2.66079
-0.0611077,2.67635
-0.0610994,2.73067
-0.0610897,2.66079
-0.0610798,2.60892
-0.0610698,2.56743
-0.0610595,2.53112
-0.0610488,2.53033
-0.0610385,2.53112
-0.0610286,2.56109
-0.061019,2.59221
-0.0610095,2.61296
-0.0609998,2.64004
-0.0609903,2.65041
-0.06098,2.63485
-0.0609702,2.61411
-0.0609605,2.62124
-0.0609504,2.54149
-0.0609397,2.44295
-0.0609291,2.33402
-0.0609188,2.26933
-0.0609086,2.25701
-0.0608979,2.31328
-0.0608875,2.44813
-0.0608774,2.58587
-0.0608681,2.64653
-0.0608591,2.68945
-0.060849,2.71669
-0.0608392,2.74457
-0.0608295,2.80602
-0.0608191,2.8112
-0.0608094,2.8076
-0.0607998,2.77331
-0.0607897,2.76567
-0.0607797,2.74378
-0.0607708,2.68672
-0.0607612,2.61929
-0.0607522,2.58378
-0.0607432,2.5799
