Position in z [a.u.],Voltage [V]
0.0688118,0.888233
0.068825,0.889231
0.0688369,0.865032
0.0688458,0.871369
0.0688546,0.881743
0.068863,0.851926
0.068871,0.839098
0.0688793,0.831179
0.0688881,0.823538
0.0688968,0.809129
0.0689061,0.779312
0.0689152,0.789532
0.0689254,0.805246
0.0689341,0.803942
0.0689436,0.808338
0.0689539,0.803942
0.0689627,0.798755
0.0689713,0.788382
0.0689794,0.773612
0.0689884,0.76439
0.0689978,0.762448
0.0690058,0.719804
0.0690135,0.70943
0.0690207,0.706976
0.0690276,0.730537
0.0690339,0.683497
0.069041,0.692135
0.0690486,0.731328
0.0690564,0.774125
0.0690643,0.782404
0.0690724,0.782044
0.0690796,0.782044
0.069087,0.787591
0.0690944,0.776704
0.069103,0.767635
0.0691119,0.766484
0.0691217,0.763599
0.0691331,0.772822
0.0691437,0.783708
0.0691529,0.788382
0.0691616,0.783708
0.0691708,0.772822
0.0691801,0.772822
0.0691896,0.775276
0.0692002,0.745737
0.069211,0.808338
0.0692213,0.806674
0.069231,0.814315
0.0692395,0.845436
0.069247,0.849319
0.0692542,0.829876
0.0692646,0.809129
0.0692755,0.803942
0.069286,0.813525
0.0692966,0.812374
0.069308,0.803942
0.0693198,0.820293
0.0693304,0.787231
0.0693397,0.812374
0.0693492,0.819502
0.069359,0.835062
0.0693689,0.835062
0.0693787,0.817048
0.0693883,0.820806
0.0693977,0.839098
0.0694074,0.837004
0.069418,0.855809
0.0694282,0.860996
0.0694375,0.838154
0.0694461,0.819502
0.0694547,0.827421
0.0694632,0.814315
0.0694717,0.799906
0.0694801,0.798755
0.0694894,0.802
0.0694997,0.815106
0.0695094,0.818351
0.0695194,0.818711
0.0695291,0.814315
0.0695398,0.806674
0.0695519,0.792778
0.0695641,0.783986
0.0695758,0.793568
0.0695862,0.833758
0.0695954,0.835062
0.0696025,0.799906
0.0696106,0.803942
0.0696185,0.798755
0.0696272,0.785927
0.0696367,0.793568
0.0696456,0.72499
0.0696548,0.60166
0.0696639,0.522277
0.0696741,0.440871
0.0696836,0.430498
0.0696936,0.481061
0.0697042,0.523859
0.0697154,0.593741
0.0697273,0.684647
0.0697389,0.741701
0.0697494,0.778008
0.069759,0.789173
0.0697692,0.78529
0.0697789,0.727292
0.0697888,0.604392
