Position in z [a.u.],Voltage [V]
0.0268903,0.184268
0.026881,0.190758
0.0268709,0.185931
0.0268617,0.182326
0.0268508,0.184268
0.0268416,0.179954
0.0268315,0.182326
0.0268223,0.17829
0.0268099,0.180385
0.0267991,0.185931
0.0267914,0.182686
0.0267806,0.181535
0.0267705,0.185418
0.0267628,0.184781
0.0267536,0.18399
0.0267435,0.18514
0.0267319,0.191909
0.0267227,0.181535
0.026715,0.181535
0.0267042,0.180744
0.0266934,0.175558
0.0266849,0.181535
0.026674,0.182686
0.0266648,0.181535
0.0266563,0.176349
0.0266432,0.181535
0.0266346,0.186722
0.0266261,0.180385
0.0266161,0.182326
0.0266053,0.180744
0.026596,0.181535
0.0265875,0.183477
0.0265774,0.191118
0.0265674,0.183477
0.0265558,0.173894
0.0265419,0.178803
0.0265342,0.180744
0.0265241,0.180744
0.026511,0.181535
0.0265017,0.181535
0.0264932,0.186722
0.0264832,0.185931
0.0264723,0.183477
0.0264615,0.186722
0.0264538,0.183117
0.026443,0.181535
0.0264338,0.186722
0.0264229,0.181535
0.0264129,0.181535
0.0264036,0.186722
0.0263944,0.182839
0.0263836,0.179081
0.0263743,0.181535
0.0263634,0.183477
0.0263534,0.181535
0.026341,0.186722
0.0263325,0.191909
0.0263232,0.184781
0.0263132,0.181535
0.0263031,0.185571
0.0262907,0.181535
0.0262799,0.189176
0.0262699,0.186722
0.0262575,0.189454
0.026249,0.181535
0.0262405,0.18399
0.0262304,0.185571
0.0262204,0.18399
0.0262095,0.185931
0.0262003,0.180385
0.0261879,0.186722
0.0261786,0.184268
0.026167,0.188026
0.0261593,0.184781
0.0261477,0.195514
0.02614,0.196305
0.0261315,0.196305
0.0261214,0.186722
0.0261122,0.18399
0.0260983,0.189454
0.0260905,0.186722
0.0260781,0.181535
0.0260712,0.187513
0.0260588,0.184781
0.0260496,0.1927
0.0260387,0.191909
0.0260287,0.186722
0.0260148,0.187873
0.0260071,0.187873
0.0259986,0.186722
0.0259893,0.185418
0.0259785,0.187873
0.0259668,0.184781
0.0259553,0.185571
0.0259452,0.185931
0.0259344,0.182839
0.0259244,0.182686
0.0259128,0.182686
0.0259027,0.191909
0.025895,0.188817
0.0258858,0.187513
0.0258765,0.184627
0.0258665,0.184268
0.0258572,0.182048
0.025848,0.178803
0.025838,0.186722
0.0258295,0.181535
0.0258195,0.186722
0.025811,0.18514
0.0258003,0.181535
0.0257902,0.182326
0.0257825,0.185571
0.0257717,0.17793
0.0257617,0.184268
0.025754,0.184627
0.0257448,0.181535
0.0257355,0.17793
0.0257239,0.185931
0.0257132,0.181535
0.0257039,0.185418
0.0256916,0.182686
0.0256839,0.182326
0.0256731,0.177652
0.0256662,0.177139
0.0256578,0.176349
0.0256462,0.178803
0.0256346,0.170371
0.0256254,0.183477
0.0256161,0.176349
0.0256045,0.177499
0.0255945,0.179594
0.0255845,0.17793
0.0255737,0.176349
0.0255645,0.176349
0.0255544,0.175198
0.0255382,0.178803
0.0255298,0.194641
0.0255251,0.200341
0.0255151,0.190758
0.0255027,0.190758
0.0254927,0.186722
0.0254811,0.186722
0.025471,0.181535
0.025461,0.182839
0.0254494,0.176349
0.0254386,0.181535
0.0254293,0.182839
0.0254192,0.184268
0.0254092,0.186722
0.0253983,0.187873
0.0253883,0.190758
0.025376,0.175045
0.0253644,0.176349
0.0253574,0.181535
0.0253467,0.182686
0.0253382,0.176349
0.0253281,0.181535
0.0253158,0.177499
0.0253089,0.176349
0.0252965,0.174767
0.0252873,0.176349
0.0252757,0.176349
0.0252657,0.17829
0.025258,0.177499
0.0252472,0.171162
0.0252356,0.180744
0.0252264,0.171953
0.0252163,0.181535
0.0252055,0.186722
0.025197,0.185571
0.0251885,0.178803
0.0251777,0.181535
0.0251684,0.181535
0.0251576,0.180385
0.0251468,0.178803
0.0251368,0.183117
0.0251267,0.182326
0.0251183,0.186722
0.0251082,0.18399
0.0250997,0.176349
0.025092,0.176349
0.0250835,0.181535
