Position in z [a.u.],Voltage [V]
0.0434677,0.23067
0.0434778,0.230157
0.0434871,0.233402
0.043497,0.233402
0.0435068,0.233402
0.0435169,0.234553
0.0435278,0.229007
0.0435401,0.228216
0.0435531,0.228216
0.0435637,0.228216
0.0435731,0.233402
0.0435828,0.233402
0.0435922,0.238589
0.0436012,0.233402
0.0436108,0.234193
0.043621,0.226274
0.0436307,0.231461
0.0436406,0.223029
0.043651,0.234706
0.0436616,0.233402
0.0436724,0.229366
0.043683,0.233402
0.0436937,0.238589
0.0437039,0.229366
0.0437139,0.233402
0.0437235,0.233402
0.0437327,0.228216
0.0437411,0.233402
0.0437495,0.228216
0.0437579,0.229797
0.0437669,0.233402
0.0437787,0.235344
0.0437893,0.238589
0.0437995,0.295643
0.0438093,0.352697
0.0438191,0.342324
0.0438282,0.326763
0.0438375,0.306017
0.0438467,0.30083
0.0438565,0.298375
0.0438671,0.28527
0.0438775,0.287364
0.0438888,0.28527
0.0439001,0.286574
0.0439122,0.274896
0.0439235,0.272955
0.0439341,0.264523
0.0439449,0.268919
0.0439555,0.259336
0.0439658,0.259336
0.0439755,0.254149
0.0439842,0.252208
0.0439929,0.254149
0.0440014,0.254149
0.0440104,0.254149
0.0440198,0.259336
0.044029,0.259336
0.0440385,0.257395
0.0440475,0.258185
0.0440561,0.264523
0.0440651,0.265314
0.0440731,0.259336
0.0440812,0.264523
0.0440902,0.259336
0.0441001,0.256244
0.04411,0.254149
0.0441202,0.250113
0.0441301,0.250904
0.0441409,0.252999
0.0441505,0.252999
0.0441599,0.250904
0.0441689,0.248963
0.0441776,0.244567
0.0441868,0.24623
0.0441965,0.248963
0.044206,0.245717
0.0442152,0.23974
0.0442246,0.243776
0.0442336,0.243776
0.0442423,0.248963
0.0442524,0.243776
0.0442623,0.254149
0.0442722,0.254149
0.0442828,0.247659
0.0442925,0.243776
0.0443028,0.248963
0.044312,0.248963
0.0443217,0.248963
0.0443314,0.248963
0.0443411,0.248963
0.044351,0.248963
0.0443606,0.248963
0.0443707,0.247021
0.0443812,0.248963
0.0443917,0.250113
0.0444016,0.248963
0.0444115,0.243776
0.0444216,0.252208
0.0444313,0.250113
0.0444411,0.243776
0.0444502,0.243776
0.0444593,0.243776
0.0444684,0.243776
0.0444778,0.240171
0.0444877,0.245717
0.0444977,0.248963
0.0445081,0.243776
0.0445182,0.252208
