Position in z [m],Voltage [V]
0.0201832,0.01
0.0201844,0.01
0.0201853,0.01
0.0201865,0.01
0.0201865,0.01
0.0201877,0.01
0.0201889,0.01
0.0201898,0.01
0.0201906,0.01
0.0201918,0.01
0.020193,0.01
0.020193,0.01
0.0201939,0.01
0.0201951,0.01
0.0201963,0.01
0.0201972,0.01
0.0201972,0.01
0.0201988,0.01
0.0201996,0.01
0.0202004,0.01
0.0202013,0.01
0.0202029,0.01
0.0202029,0.01
0.0202037,0.01
0.0202053,0.01
0.0202053,0.01
0.0202062,0.01
0.0202078,0.01
0.0202086,0.01
0.0202094,0.01
0.0202102,0.01
0.020211,0.01
0.0202126,0.01
0.0202135,0.01
0.0202139,0.01
0.0202151,0.01
0.0202159,0.01
0.0202175,0.0120499
0.0202175,0.0120499
0.0202184,0.0120499
0.02022,0.0120499
0.0202208,0.0120499
0.0202212,0.01
0.0202224,0.01
0.0202236,0.01
0.0202245,0.01
0.0202248,0.01
0.0202261,0.0105045
0.0202273,0.0105045
0.0202281,0.0105045
0.0202285,0.0105045
0.0202297,0.0105045
0.0202309,0.01
0.0202322,0.01
0.020233,0.01
0.0202334,0.01
0.0202346,0.01
0.0202358,0.01
0.0202371,0.01
0.0202371,0.01
0.0202387,0.01
0.0202395,0.01
0.0202411,0.01
0.0202411,0.01
0.0202423,0.01
0.0202435,0.01
0.0202448,0.01
0.0202451,0.01
0.0202464,0.01
0.0202476,0.01
0.0202476,0.01
0.0202488,0.01
0.02025,0.01
0.02025,0.01
0.0202516,0.01
0.0202525,0.01
0.0202528,0.01
0.0202541,0.01
0.0202553,0.01
0.0202565,0.01
0.0202565,0.01
0.0202581,0.01
0.0202589,0.01
0.0202597,0.01
0.0202606,0.01
0.0202618,0.0100958
0.020263,0.0100958
0.0202642,0.0100958
0.0202646,0.0100958
0.0202654,0.0100958
0.020267,0.01
0.0202682,0.01
0.0202686,0.01
0.0202695,0.01
0.0202711,0.01
0.0202719,0.01
0.0202727,0.01
0.0202735,0.01
0.0202751,0.01
0.0202751,0.0110679
0.0202767,0.0110679
0.0202776,0.0110679
0.0202783,0.0110679
0.0202792,0.0110679
0.0202804,0.0109271
0.0202808,0.0109271
0.020282,0.0109271
0.0202824,0.0109271
0.0202836,0.0109271
0.0202848,0.01
0.0202852,0.01
0.0202864,0.01
0.0202868,0.01
0.020288,0.01
0.0202892,0.01
0.0202896,0.01
0.0202908,0.01
0.0202908,0.01
0.0202925,0.01
0.0202933,0.01
0.0202941,0.01
0.0202949,0.01
0.0202957,0.01
0.0202965,0.01
0.0202981,0.01
0.0202981,0.01
0.0202997,0.01
0.0203005,0.01
0.0203013,0.01
0.0203029,0.01
0.0203037,0.01
0.0203041,0.01
0.0203053,0.01
0.0203062,0.01
0.0203069,0.01
0.0203082,0.01
0.0203094,0.01
0.0203098,0.01
0.020311,0.01
0.0203122,0.01
0.0203126,0.01
0.0203138,0.01
0.020315,0.01
0.0203163,0.01
0.020317,0.01
0.0203179,0.01
0.0203187,0.01
0.0203203,0.01
0.0203203,0.01
0.0203219,0.01
0.0203227,0.01
0.020324,0.01
0.0203243,0.01
0.0203256,0.01
0.0203264,0.01
0.020328,0.01
0.0203289,0.01
0.0203289,0.01
0.0203305,0.01
0.0203313,0.01
0.0203329,0.01
0.0203337,0.01
0.0203341,0.01
0.0203353,0.01
0.0203362,0.01
0.0203374,0.01
0.0203386,0.01
0.0203398,0.01
0.0203398,0.01
0.0203407,0.01
0.0203423,0.01
0.0203431,0.01
0.0203443,0.01
0.0203456,0.0105002
0.0203468,0.0105002
0.020348,0.0105002
