Position in z [a.u.],Voltage [V]
0.0727252,0.530349
0.0727336,0.453699
0.0727419,0.394191
0.0727489,0.352697
0.0727563,0.326763
0.0727639,0.317694
0.0727722,0.348661
0.0727803,0.387063
0.0727886,0.435685
0.0727974,0.477178
0.0728077,0.523859
0.0728182,0.560166
0.0728294,0.588832
0.0728404,0.61722
0.0728507,0.64834
0.0728609,0.669087
0.0728705,0.680611
0.0728784,0.680611
0.0728853,0.627593
0.0728917,0.597264
0.072898,0.558225
0.0729061,0.489493
0.0729149,0.435685
0.072923,0.374748
0.0729309,0.335986
0.0729397,0.31639
0.0729486,0.332741
0.0729583,0.37748
0.0729675,0.425311
0.0729767,0.471992
0.0729861,0.508299
0.072996,0.558225
0.0730057,0.569389
0.0730147,0.527104
0.0730239,0.460314
0.0730332,0.405868
0.0730426,0.352697
0.073052,0.321577
0.0730614,0.315599
0.0730701,0.34672
0.0730788,0.401957
0.0730886,0.466805
0.0730986,0.507148
0.0731097,0.542305
0.0731204,0.567807
0.0731306,0.592077
0.0731397,0.622407
0.0731493,0.628897
0.0731585,0.612033
0.073167,0.591286
0.0731757,0.564202
0.0731844,0.54057
0.073194,0.499867
0.0732022,0.431649
0.0732097,0.378631
0.0732181,0.3308
0.0732267,0.311203
0.0732356,0.295643
0.0732457,0.311203
0.0732572,0.350243
0.0732689,0.396492
0.0732796,0.442813
0.0732902,0.471992
0.0733007,0.478482
0.0733114,0.435685
0.0733212,0.387063
0.0733299,0.348814
0.0733394,0.31639
0.0733494,0.295643
0.0733611,0.30083
0.0733745,0.342324
0.0733875,0.420124
0.0733986,0.508299
0.0734117,0.545756
0.0734242,0.557434
0.0734373,0.591286
0.0734515,0.645886
0.0734668,0.6639
0.0734822,0.64834
0.0734967,0.552247
0.0735102,0.467956
0.073523,0.412206
0.0735361,0.368257
0.0735492,0.379422
0.0735611,0.426462
0.0735727,0.490797
0.0735848,0.533082
0.0735966,0.54928
0.0736071,0.504416
0.0736168,0.436988
0.0736266,0.379935
0.073637,0.345416
0.0736471,0.312354
0.0736572,0.311203
0.0736676,0.352697
0.073678,0.413634
0.0736862,0.435685
0.0736951,0.457222
0.0737042,0.503112
0.0737131,0.501171
0.0737226,0.493889
0.0737317,0.492739
0.0737409,0.505053
0.0737506,0.529836
0.0737608,0.523859
0.0737707,0.481215
0.0737813,0.426615
0.0737909,0.374595
0.0737995,0.337137
0.0738086,0.307167
0.0738184,0.289306
0.0738283,0.289153
0.073839,0.30732
0.0738501,0.368257
