Position in z [a.u.],Voltage [V]
0.030382,0.176349
0.030375,0.181535
0.0303627,0.186722
0.0303534,0.185418
0.0303426,0.180744
0.0303317,0.177499
0.0303217,0.179954
0.0303093,0.177139
0.0302969,0.18399
0.0302884,0.182326
0.0302759,0.183117
0.0302658,0.186722
0.0302587,0.190758
0.0302479,0.18399
0.0302378,0.189454
0.0302285,0.181535
0.0302185,0.184268
0.0302093,0.184268
0.0302,0.186722
0.0301923,0.181535
0.0301822,0.184268
0.0301737,0.184781
0.0301629,0.177499
0.0301536,0.176349
0.0301443,0.182326
0.0301335,0.183117
0.0301211,0.17829
0.0301133,0.186722
0.0301033,0.18363
0.0300948,0.176349
0.0300848,0.181535
0.0300779,0.18363
0.0300664,0.182326
0.0300571,0.174407
0.0300479,0.181022
0.0300379,0.181535
0.0300264,0.176349
0.0300171,0.173616
0.0300063,0.181535
0.0299963,0.176349
0.0299855,0.178803
0.0299778,0.181535
0.0299678,0.175045
0.0299563,0.17793
0.0299447,0.181535
0.0299363,0.181535
0.0299248,0.177499
0.029914,0.180385
0.029904,0.183477
0.029894,0.181535
0.0298816,0.209923
0.0298739,0.204224
0.0298647,0.197095
0.0298531,0.186722
0.0298446,0.188026
0.0298339,0.173894
0.0298247,0.179594
0.0298139,0.178803
0.0298031,0.176349
0.0297938,0.176349
0.0297838,0.176349
0.0297714,0.185931
0.0297629,0.185931
0.0297544,0.180231
0.029742,0.180744
0.0297312,0.175558
0.0297196,0.176349
0.0297111,0.174407
0.0296995,0.176349
0.0296887,0.174407
0.0296795,0.176349
0.0296679,0.171162
0.0296578,0.178803
0.0296478,0.175045
0.0296354,0.171162
0.0296284,0.182686
0.0296176,0.182326
0.0296053,0.180385
0.0295952,0.181535
0.0295875,0.180744
0.0295782,0.180385
0.0295658,0.182326
0.0295566,0.181535
0.0295496,0.186722
0.0295403,0.185418
0.0295303,0.186722
0.0295171,0.172312
0.0295086,0.176349
0.0294986,0.176349
0.0294886,0.177139
0.0294801,0.176349
0.0294716,0.177499
0.0294608,0.176349
0.0294523,0.182048
0.0294407,0.176349
0.0294314,0.181535
0.0294237,0.176349
0.0294106,0.175198
0.0294014,0.173616
0.0293937,0.177499
0.0293844,0.174254
0.0293712,0.171162
0.0293619,0.172312
0.0293518,0.181535
0.0293394,0.174767
0.0293309,0.181535
0.0293232,0.186722
0.0293131,0.180231
0.0293015,0.176349
0.0292922,0.173256
0.0292814,0.175198
0.0292682,0.177652
0.0292551,0.18399
0.0292457,0.179594
0.029238,0.191118
0.0292279,0.181535
0.0292171,0.17829
0.0292077,0.181535
0.0291977,0.184781
0.029186,0.177139
0.0291752,0.180385
0.0291613,0.176349
0.0291559,0.175558
0.0291436,0.171953
0.0291351,0.174407
0.0291266,0.171162
0.029115,0.176349
0.0291057,0.177139
0.0290957,0.181535
0.0290864,0.181535
0.0290771,0.180385
0.0290671,0.176349
0.0290524,0.180385
0.0290463,0.182686
0.0290362,0.180231
0.0290277,0.176349
0.0290177,0.186722
0.0290084,0.177499
0.0289976,0.177499
0.0289876,0.181535
0.0289768,0.175198
0.028966,0.176349
0.0289575,0.180385
0.0289436,0.176349
0.0289367,0.184781
0.0289274,0.176349
0.0289174,0.178443
0.0289018,0.171953
0.0288909,0.181535
0.0288816,0.175558
0.0288707,0.176349
0.0288552,0.179954
0.0288466,0.183477
0.0288365,0.181535
0.0288249,0.182839
0.0288148,0.182686
0.0288047,0.183117
0.0287931,0.182048
0.0287845,0.179081
0.028773,0.189967
0.0287653,0.186722
0.0287576,0.182686
0.0287461,0.185931
0.0287376,0.17829
0.0287283,0.182839
0.0287168,0.182326
0.0287067,0.180744
0.0286975,0.172312
0.0286867,0.171953
0.0286758,0.177499
0.028665,0.174407
0.0286526,0.17793
0.0286441,0.17829
0.0286341,0.180385
0.0286232,0.17793
0.0286147,0.186722
0.0286047,0.184268
0.0285923,0.181535
0.0285831,0.174407
0.0285708,0.181535
0.0285646,0.181535
0.028553,0.176349
0.028543,0.182326
0.0285345,0.17793
0.0285252,0.177139
0.0285137,0.176349
0.028499,0.176349
0.0284944,0.20826
0.0284851,0.191909
0.0284751,0.186722
0.028462,0.185571
0.0284512,0.176349
0.0284458,0.181535
0.028435,0.182686
0.0284226,0.185931
0.0284149,0.177139
0.0284064,0.180385
0.0283933,0.177499
0.0283832,0.179954
0.0283724,0.182839
0.0283631,0.184268
0.0283531,0.182326
0.0283423,0.170371
0.0283315,0.177499
0.0283222,0.176349
0.0283137,0.177499
0.0283021,0.182686
0.0282936,0.177499
0.0282843,0.175558
0.0282712,0.175198
0.0282635,0.177499
0.0282542,0.181535
0.0282434,0.176349
0.0282326,0.175198
0.0282226,0.176349
0.0282133,0.171953
0.0282041,0.171162
0.028194,0.174767
0.0281801,0.171162
0.0281716,0.176349
0.028163,0.171162
0.0281514,0.174767
0.0281406,0.178803
0.0281306,0.173616
0.0281213,0.176349
0.0281104,0.176349
0.0280988,0.176349
0.0280903,0.17829
0.0280795,0.173616
0.0280671,0.176349
0.0280578,0.172466
0.0280486,0.179594
0.0280378,0.176349
0.0280277,0.175198
0.0280153,0.185418
0.0280084,0.190758
0.0279999,0.185571
0.027986,0.186722
0.0279791,0.184268
0.0279706,0.186722
0.027959,0.176349
0.0279475,0.171162
0.0279374,0.180744
0.0279274,0.186722
0.0279181,0.181535
0.0279088,0.180744
0.0278972,0.181535
0.0278872,0.176349
0.0278787,0.175198
0.0278678,0.178803
0.0278562,0.177139
0.027847,0.176349
0.0278361,0.176349
0.0278269,0.180744
0.0278153,0.171162
0.027806,0.176349
0.0277952,0.177499
0.0277821,0.171162
0.0277751,0.177652
0.0277666,0.179081
0.0277558,0.175558
0.027745,0.172466
0.0277333,0.203073
0.0277233,0.199828
0.0277125,0.186722
0.0277024,0.190327
0.0276939,0.189454
0.0276815,0.181535
0.0276723,0.185931
0.0276615,0.179081
0.0276522,0.17793
0.0276437,0.184268
0.0276344,0.17829
0.0276205,0.181535
0.0276144,0.191118
0.0276035,0.18363
0.0275943,0.181535
0.0275842,0.181535
0.0275742,0.185418
0.0275664,0.180231
0.0275564,0.172743
0.0275425,0.176349
0.027534,0.185931
0.0275255,0.178443
0.0275163,0.17829
0.0275055,0.175558
0.0274977,0.171162
0.0274877,0.175558
0.0274761,0.176349
0.0274668,0.172312
0.0274552,0.175558
0.0274475,0.181022
0.0274382,0.171162
0.0274274,0.17829
0.0274158,0.181535
0.0274058,0.181535
0.0273988,0.17793
0.0273864,0.176349
0.0273771,0.180744
0.0273679,0.185571
0.0273594,0.184781
0.0273486,0.179081
0.0273362,0.180385
0.0273247,0.17829
0.027317,0.176349
0.0273069,0.175558
0.0272977,0.172466
0.0272877,0.181535
0.0272777,0.174767
0.0272669,0.171162
0.0272592,0.171162
0.0272476,0.177499
0.0272398,0.182686
0.0272321,0.177499
0.0272236,0.180744
0.0272119,0.181535
0.0272018,0.180744
0.0271925,0.181535
0.0271855,0.181022
0.0271731,0.181535
0.0271614,0.181535
0.0271483,0.180385
0.0271398,0.177499
0.027129,0.171953
0.0271174,0.175045
0.0271097,0.17793
0.0270997,0.171953
0.0270874,0.172312
0.0270781,0.17829
0.0270665,0.177499
0.0270588,0.180744
0.0270472,0.181535
0.0270388,0.181535
0.0270287,0.177499
0.0270194,0.174407
0.0270079,0.183477
0.0269994,0.181535
0.0269893,0.180385
0.0269785,0.176349
0.0269661,0.176349
0.0269584,0.179954
0.0269492,0.181535
0.0269368,0.181535
0.026926,0.177652
0.0269175,0.175558
0.0269082,0.171162
0.0268974,0.167279
0.0268866,0.173894
0.0268758,0.176349
0.0268673,0.185571
0.0268572,0.170011
0.0268464,0.171162
0.0268371,0.176349
0.0268279,0.171162
0.0268178,0.176349
0.0268078,0.180744
0.026797,0.177499
0.0267885,0.183199
0.0267792,0.177499
0.0267684,0.176349
0.0267576,0.174767
0.0267483,0.175045
0.0267398,0.168707
0.0267298,0.176349
0.0267197,0.175198
0.0267089,0.176349
0.0266996,0.17793
0.0266858,0.175045
0.0266788,0.176349
0.0266672,0.174767
0.0266564,0.180385
0.0266464,0.180385
0.0266371,0.183477
0.0266247,0.197608
0.0266162,0.200341
0.0266054,0.191118
0.0265945,0.189454
0.0265868,0.186209
0.0265752,0.188026
0.0265667,0.177499
0.0265551,0.173103
0.0265451,0.172466
0.0265335,0.180744
0.0265242,0.176349
0.0265141,0.179594
0.026504,0.180744
0.0264932,0.175558
0.0264816,0.180385
0.0264723,0.176349
0.0264646,0.180231
0.026453,0.184268
0.0264429,0.185571
0.0264313,0.186722
0.0264228,0.186722
0.0264113,0.186722
0.0264012,0.182326
0.0263919,0.184781
0.0263811,0.180385
0.0263703,0.18399
0.026361,0.18399
0.0263502,0.182326
0.0263417,0.185931
0.0263277,0.180231
0.0263208,0.187235
0.0263099,0.182326
0.0262984,0.180231
0.0262899,0.179081
0.0262783,0.174407
0.0262705,0.176349
0.0262605,0.175198
0.0262457,0.185931
0.0262396,0.186722
0.0262295,0.180231
0.0262187,0.180231
0.0262086,0.18363
0.0261963,0.180744
0.0261862,0.181535
0.0261739,0.180231
0.0261669,0.187873
0.0261568,0.18399
0.026146,0.18514
0.0261367,0.182686
0.0261275,0.179594
0.0261159,0.181535
0.0261058,0.181535
0.026095,0.188026
0.0260858,0.183477
0.0260742,0.177139
0.0260642,0.173103
0.0260565,0.171162
0.0260465,0.179594
0.0260372,0.178803
0.0260256,0.179081
0.0260171,0.181535
0.0260078,0.176349
0.0259962,0.180744
0.0259862,0.182686
0.0259715,0.175198
0.0259646,0.180385
0.025953,0.182686
0.025943,0.171162
0.0259345,0.177139
0.0259245,0.177652
