Position in z [a.u.],Voltage [V]
0.0290696,0.243776
0.0290796,0.238589
0.0290892,0.248963
0.0290982,0.247021
0.0291081,0.238589
0.0291178,0.238589
0.0291289,0.238589
0.0291388,0.238589
0.0291495,0.241321
0.0291598,0.237285
0.0291716,0.244567
0.029182,0.238589
0.0291936,0.237798
0.0292053,0.239893
0.0292171,0.243263
0.029228,0.244567
0.0292383,0.241321
0.0292492,0.233402
0.0292598,0.238589
0.0292696,0.241681
0.0292792,0.243776
0.029289,0.243776
0.0293002,0.243776
0.0293113,0.236135
0.0293217,0.238589
0.0293317,0.239893
0.0293423,0.235704
0.0293533,0.243776
0.0293643,0.23974
0.0293752,0.243776
0.0293854,0.238589
0.0293967,0.236135
0.0294058,0.241834
0.0294151,0.233402
0.0294247,0.235344
0.0294345,0.241834
0.0294446,0.238589
0.0294534,0.237798
0.0294628,0.240531
0.0294729,0.233402
0.0294834,0.238589
0.0294942,0.232612
0.0295056,0.237439
0.0295162,0.238589
0.0295262,0.243776
0.0295366,0.237798
0.0295462,0.243776
0.0295573,0.24623
0.0295679,0.241834
0.0295792,0.236648
0.0295895,0.238589
0.0295994,0.235344
0.0296097,0.23974
0.0296183,0.232252
0.029619,0.238589
0.029619,0.239893
0.0296196,0.243776
0.0296196,0.235857
0.0296211,0.237439
0.0296211,0.238589
0.0296223,0.23938
0.0296226,0.243776
0.0296226,0.231461
