Position in z [a.u.],Voltage [V]
0.0182758,0.103734
0.0182875,0.104525
0.018298,0.110503
0.0183064,0.10662
0.0183169,0.10698
0.0183277,0.111376
0.0183386,0.108921
0.0183451,0.112804
0.0183556,0.110863
0.0183649,0.105038
0.0183746,0.10698
0.0183856,0.108921
0.0183949,0.111376
0.018405,0.104885
0.0184152,0.102431
0.0184249,0.0985477
0.0184362,0.103734
0.0184463,0.108921
0.0184568,0.114108
0.018468,0.103734
0.0184768,0.110072
0.0184893,0.107617
0.0184972,0.10128
0.0185088,0.106467
0.0185172,0.103734
0.0185288,0.108921
0.0185399,0.105829
0.0185492,0.110072
0.0185584,0.109712
0.0185725,0.108921
0.0185796,0.103734
0.0185892,0.103734
0.0185981,0.102584
0.0186077,0.10813
0.0186181,0.114899
0.0186277,0.106189
0.018639,0.10734
0.018649,0.106189
0.0186582,0.102431
0.0186678,0.0985477
0.0186763,0.105316
0.018686,0.104525
0.0186949,0.108921
0.0187037,0.112166
0.0187126,0.105038
0.0187234,0.108921
0.0187326,0.104525
0.0187415,0.107771
0.018752,0.107617
0.0187627,0.107771
0.0187751,0.10698
0.0187866,0.104885
0.018797,0.102944
0.0188049,0.102431
0.0188145,0.103734
0.0188221,0.106467
0.0188338,0.103734
0.0188423,0.108921
0.0188536,0.113317
0.0188596,0.110225
0.0188709,0.106467
0.018879,0.106189
0.0188886,0.108921
0.0188992,0.111376
0.0189077,0.104885
0.018917,0.105316
0.0189309,0.107771
0.0189373,0.10813
0.0189479,0.108921
0.018958,0.106467
0.0189709,0.101793
0.0189762,0.108921
0.0189843,0.108921
0.018994,0.0985477
0.0190064,0.106467
0.0190156,0.109712
0.0190252,0.108921
0.0190344,0.108921
0.0190464,0.107617
0.0190568,0.109712
0.019066,0.112804
0.019076,0.116203
0.0190887,0.110863
0.0190971,0.108921
0.0191063,0.113317
0.0191183,0.114108
0.0191272,0.112957
0.0191377,0.112166
0.0191497,0.110072
0.0191582,0.103734
0.0191679,0.108921
0.0191777,0.111222
0.0191859,0.101002
0.019196,0.111376
0.0192049,0.114108
0.0192173,0.114108
0.0192249,0.108921
0.0192354,0.103734
0.019249,0.114108
0.0192566,0.105038
0.0192659,0.107771
0.0192767,0.107771
0.0192888,0.113317
0.0192988,0.105038
0.0193085,0.108921
0.0193166,0.106189
0.0193255,0.10698
0.0193364,0.108921
0.0193444,0.108921
0.0193549,0.108921
0.019365,0.104885
0.019377,0.106189
0.019385,0.112957
0.0193967,0.112013
0.0194059,0.109712
0.0194231,0.108921
0.0194305,0.112957
0.0194387,0.110072
0.0194476,0.115259
0.0194594,0.112957
0.0194684,0.111376
0.019477,0.108921
0.0194897,0.103734
0.0194995,0.108921
0.0195073,0.108921
0.0195163,0.108921
0.0195282,0.105038
0.0195376,0.10813
0.0195479,0.108921
0.0195586,0.102944
0.0195705,0.11684
0.0195792,0.114108
0.0195886,0.108921
0.0196006,0.108921
0.0196104,0.112166
0.0196218,0.108921
0.0196295,0.115412
0.0196413,0.112957
0.0196499,0.114108
0.0196602,0.119295
0.0196703,0.114108
0.0196826,0.108921
0.019694,0.114899
0.0197013,0.112166
0.0197107,0.108921
0.0197205,0.110863
0.0197323,0.109712
0.0197413,0.114108
0.0197506,0.112166
0.0197619,0.108921
0.0197724,0.110225
0.0197821,0.108921
0.019791,0.110072
0.0198011,0.111376
0.0198117,0.103734
0.0198207,0.103734
0.0198321,0.110863
0.0198398,0.104525
0.0198488,0.109712
0.0198582,0.112013
0.0198692,0.107617
0.0198782,0.114108
