Position in z [m],Voltage [V]
0.0298724,1.18855
0.0298728,1.15145
0.029874,1.12667
0.0298752,1.08921
0.0298757,1.06652
0.0298764,1.06328
0.0298781,1.04641
0.0298781,1.05045
0.0298793,1.04383
0.0298805,1.04123
0.0298809,1.01011
0.0298821,0.977836
0.0298833,0.965521
0.0298837,0.92791
0.0298849,0.921655
0.0298861,0.916108
0.0298874,0.894848
0.0298878,0.866183
0.029889,0.840249
0.0298902,0.829876
0.0298906,0.824689
0.0298918,0.814315
0.029893,0.796023
0.029893,0.788382
0.0298947,0.766484
0.0298947,0.750771
0.0298963,0.734573
0.0298971,0.712522
0.0298979,0.698266
0.0298987,0.684647
0.0299003,0.673123
0.0299003,0.650795
0.0299019,0.63278
0.0299027,0.618371
0.0299036,0.613337
0.0299048,0.604905
0.0299064,0.60166
0.0299072,0.581704
0.029908,0.570539
0.0299092,0.562898
0.0299109,0.549793
0.0299113,0.544606
0.0299125,0.539419
0.0299137,0.534232
0.0299149,0.539419
0.0299157,0.559375
0.0299165,0.570539
0.0299173,0.574576
0.029919,0.580913
0.0299206,0.578971
0.0299206,0.572481
0.0299222,0.570539
0.0299234,0.556561
0.0299243,0.549793
0.0299255,0.52501
0.0299271,0.52501
0.0299279,0.508299
0.0299291,0.497925
0.02993,0.497925
0.0299316,0.497925
0.0299328,0.487552
0.0299332,0.490006
0.0299349,0.487552
0.0299357,0.481574
0.0299365,0.472783
0.0299381,0.483156
0.029939,0.48482
0.0299406,0.482087
0.029941,0.480784
0.0299426,0.481215
0.0299435,0.475875
0.0299451,0.473296
0.0299455,0.471992
0.0299472,0.470688
0.0299488,0.466805
0.0299492,0.466445
0.0299517,0.456432
0.0299525,0.465223
0.0299541,0.452395
0.029955,0.446058
0.0299566,0.444754
0.0299575,0.446058
0.0299591,0.435685
0.0299595,0.432952
0.0299603,0.435685
0.029962,0.440081
0.0299636,0.440081
0.029964,0.430498
0.0299649,0.429347
0.0299661,0.425824
0.0299677,0.425311
0.0299685,0.431649
0.0299697,0.429707
0.0299706,0.426462
0.0299722,0.42301
0.0299731,0.421275
0.0299743,0.429707
0.0299747,0.434103
0.0299763,0.435685
0.0299779,0.43208
0.0299784,0.430498
0.02998,0.434534
0.0299808,0.425311
0.029982,0.430498
0.0299829,0.429347
0.0299845,0.435685
0.0299845,0.435685
0.0299861,0.43929
0.0299866,0.440358
0.0299882,0.442022
0.029989,0.448
0.0299907,0.45449
0.0299911,0.456432
0.0299923,0.467318
0.0299931,0.476388
0.0299943,0.477178
0.0299948,0.490006
0.0299964,0.495193
0.0299968,0.51024
0.029998,0.607997
0.0299984,0.825839
0.0299996,1.04772
0.0300005,1.33687
0.0300017,1.84093
0.0300029,2.00805
0.0300033,2.12346
0.0300045,2.26545
0.0300057,2.37552
0.0300066,2.4593
0.0300078,2.44944
0.030009,2.42639
0.0300098,2.41183
0.0300114,2.4804
0.0300119,2.52154
0.0300131,2.61332
0.0300147,2.55511
0.0300151,2.48119
0.0300163,2.41052
0.0300172,2.4768
0.030018,2.47601
0.0300196,2.48963
0.0300196,2.38668
0.0300212,2.29772
0.0300212,2.16935
0.0300228,2.07208
0.0300236,1.93868
0.0300245,1.8361
0.0300252,1.72314
0.0300269,1.60543
0.0300269,1.4507
0.0300285,1.35116
0.0300293,1.26556
0.0300309,1.18467
0.0300309,1.12552
0.0300325,1.06962
0.0300333,1.00701
0.0300342,0.941529
0.030035,0.888871
0.0300362,0.840249
0.0300366,0.802638
0.0300378,0.762448
0.030039,0.713035
0.0300402,0.679461
0.0300402,0.64834
0.0300414,0.612033
0.0300426,0.5861
0.0300438,0.553829
0.030045,0.529046
0.0300458,0.501171
0.0300462,0.48561
0.0300474,0.468109
0.0300482,0.447209
0.0300498,0.434103
0.0300506,0.418974
0.0300518,0.409751
0.030053,0.390155
0.0300542,0.378631
0.030055,0.373444
0.0300562,0.357884
0.0300567,0.349605
0.0300579,0.341173
0.0300591,0.33195
0.0300603,0.324822
0.0300607,0.315239
0.0300619,0.311203
0.0300631,0.303284
0.0300639,0.297944
0.0300655,0.295643
0.0300663,0.293702
0.0300663,0.291247
0.0300679,0.293702
