Position in x [m],Voltage [V]
-0.0744986,0.0275732
-0.0744983,0.0208471
-0.0744978,0.0208471
-0.0744972,0.0208471
-0.0744972,0.0208471
-0.0744967,0.0208471
-0.074496,0.0326429
-0.0744957,0.0326429
-0.0744954,0.0326429
-0.0744949,0.0326429
-0.0744943,0.0326429
-0.0744943,0.0212308
-0.0744937,0.0212308
-0.0744932,0.0212308
-0.074493,0.0212308
-0.0744925,0.0212308
-0.0744919,0.0158188
-0.0744916,0.0158188
-0.0744913,0.0158188
-0.0744908,0.0158188
-0.0744903,0.0158188
-0.0744897,0.0139005
-0.0744892,0.0139005
-0.0744891,0.0139005
-0.0744886,0.0139005
-0.0744879,0.0139005
-0.0744874,0.0170927
-0.0744873,0.0170927
-0.0744868,0.0170927
-0.0744862,0.0170927
-0.0744859,0.0170927
-0.0744852,0.0365606
-0.0744849,0.0365606
-0.0744844,0.0365606
-0.0744838,0.0365606
-0.0744835,0.0365606
-0.0744828,0.03
-0.0744827,0.03
-0.074482,0.03
-0.0744817,0.03
-0.0744811,0.03
-0.0744808,0.022507
-0.0744805,0.022507
-0.0744798,0.022507
-0.0744797,0.022507
-0.0744792,0.030374
-0.0744787,0.030374
-0.0744786,0.030374
-0.0744781,0.030374
-0.0744774,0.030374
-0.0744774,0.04
-0.0744768,0.0355546
-0.0744763,0.0355546
-0.0744762,0.0355546
-0.0744757,0.0355546
-0.0744751,0.0335105
-0.0744744,0.0335105
-0.0744744,0.0335105
-0.0744738,0.0335105
-0.0744733,0.0335105
-0.0744727,0.0378751
-0.0744727,0.0378751
-0.0744721,0.0378751
-0.0744714,0.0378751
-0.0744709,0.0378751
-0.0744703,0.0198102
-0.0744703,0.0198102
-0.0744697,0.0198102
-0.0744692,0.0198102
-0.0744685,0.0198102
-0.0744684,0.0116152
-0.0744679,0.0116152
-0.0744673,0.0116152
-0.0744667,0.0116152
-0.0744665,0.0116152
-0.074466,0.0113131
-0.0744654,0.0113131
-0.0744649,0.0113131
-0.0744643,0.0113131
-0.074464,0.0122796
-0.0744633,0.0122796
-0.0744628,0.0122796
-0.0744624,0.0122796
-0.0744618,0.0122796
-0.0744616,0.0230387
-0.074461,0.0230387
-0.0744603,0.0230387
-0.0744598,0.0230387
-0.0744594,0.0230387
-0.0744591,0.0428908
-0.0744586,0.0428908
-0.0744579,0.0428908
-0.0744573,0.0428908
-0.0744568,0.0428908
-0.0744565,0.0351521
-0.0744561,0.0351521
-0.0744556,0.0351521
-0.0744549,0.0351521
-0.0744543,0.0351521
-0.074454,0.0323496
-0.0744535,0.0323496
-0.0744531,0.0323496
-0.0744524,0.0323496
-0.0744518,0.0323496
-0.0744513,0.03
-0.074451,0.03
-0.0744505,0.03
-0.0744499,0.03
-0.0744494,0.03
-0.0744488,0.0364485
-0.0744485,0.0364485
-0.0744482,0.0364485
-0.0744475,0.0364485
-0.0744469,0.0364485
-0.0744464,0.0281173
-0.0744461,0.0281173
-0.0744455,0.0281173
-0.074445,0.0281173
-0.0744445,0.0281173
-0.0744439,0.0198104
-0.0744436,0.0198104
-0.074443,0.0198104
-0.0744423,0.0198104
-0.074442,0.0198104
-0.0744414,0.0197129
-0.0744407,0.0197129
-0.0744404,0.0197129
-0.0744398,0.0197129
-0.0744393,0.0197129
-0.0744387,0.0234486
-0.0744382,0.0234486
-0.0744376,0.0234486
-0.0744371,0.0234486
-0.0744368,0.0234486
-0.0744362,0.040926
-0.0744357,0.040926
-0.074435,0.040926
-0.0744344,0.040926
-0.0744338,0.040926
-0.0744333,0.0476844
-0.0744328,0.0476844
-0.0744325,0.0476844
-0.0744319,0.0476844
-0.0744313,0.0476844
-0.0744307,0.0398035
-0.07443,0.0398035
-0.0744294,0.0398035
-0.0744288,0.0398035
-0.0744283,0.0398035
-0.074428,0.0470515
-0.0744273,0.0470515
-0.0744267,0.0470515
-0.0744261,0.0470515
-0.0744255,0.0470515
-0.074425,0.0305616
-0.0744247,0.0305616
-0.074424,0.0305616
-0.0744236,0.0305616
-0.0744229,0.0305616
-0.0744223,0.03
-0.0744217,0.03
-0.0744214,0.03
-0.0744208,0.03
-0.0744203,0.03
-0.0744196,0.0271087
-0.074419,0.0271087
-0.0744185,0.0271087
-0.0744179,0.0271087
-0.0744173,0.0271087
-0.0744167,0.03
-0.074416,0.03
-0.0744154,0.03
-0.0744148,0.03
-0.0744146,0.03
-0.074414,0.02
-0.074413,0.02
-0.0744127,0.02
-0.0744121,0.02
-0.0744115,0.02
-0.0744108,0.0198973
-0.0744102,0.0197063
-0.0744096,0.0197063
-0.0744089,0.0197063
-0.0744083,0.0197063
-0.0744078,0.02
-0.0744072,0.0135297
-0.0744066,0.0135297
-0.0744059,0.0135297
-0.0744053,0.0135297
-0.0744047,0.0135297
-0.0744045,0.0130054
-0.0744039,0.0130054
-0.0744032,0.0130054
-0.0744026,0.0130054
-0.074402,0.03
-0.0744014,0.022026
-0.0744007,0.022026
-0.0744001,0.022026
-0.0743995,0.022026
-0.0743988,0.04
-0.0743982,0.0317473
-0.074398,0.0317473
-0.0743974,0.0317473
-0.0743968,0.0317473
-0.0743962,0.0317473
-0.0743955,0.031722
-0.0743949,0.031722
-0.0743943,0.031722
-0.0743936,0.031722
-0.074393,0.031722
-0.0743924,0.03
-0.0743918,0.03
-0.0743911,0.03
-0.0743905,0.03
-0.0743899,0.03
-0.0743892,0.0211426
-0.0743886,0.0211426
-0.074388,0.0211426
-0.0743874,0.0211426
-0.0743866,0.0211426
-0.0743859,0.0149979
-0.0743853,0.0149979
-0.0743847,0.0149979
-0.0743844,0.0149979
-0.0743837,0.0149979
-0.0743828,0.0175179
-0.074382,0.0175179
-0.0743814,0.0175179
-0.0743807,0.0175179
-0.0743801,0.0175179
-0.0743793,0.0263551
-0.0743787,0.0263551
-0.0743779,0.0263551
-0.0743771,0.0263551
-0.0743765,0.05
-0.0743759,0.0488593
-0.0743752,0.0488593
-0.0743744,0.0488593
-0.0743738,0.0488593
-0.074373,0.04
-0.0743721,0.0472737
-0.0743715,0.0472737
-0.0743707,0.0472737
-0.07437,0.0472737
-0.0743694,0.0472737
-0.0743688,0.0420487
-0.0743681,0.0420487
-0.0743675,0.0420487
-0.0743668,0.0420487
-0.0743661,0.0420487
-0.0743655,0.033335
-0.0743647,0.033335
-0.0743641,0.033335
-0.0743634,0.033335
-0.0743628,0.033335
-0.0743622,0.03
-0.0743615,0.03
-0.0743609,0.03
-0.0743603,0.03
-0.0743593,0.03
-0.0743585,0.0292403
-0.0743579,0.0292403
-0.0743573,0.0292403
-0.0743566,0.0292403
-0.074356,0.0292403
-0.0743553,0.02
-0.0743546,0.02
-0.0743538,0.02
-0.0743532,0.02
-0.0743526,0.02
-0.0743519,0.0198148
-0.0743513,0.0198148
-0.0743507,0.0198148
-0.07435,0.0198148
-0.0743494,0.0198148
-0.0743488,0.029905
-0.074348,0.029905
-0.0743474,0.029905
-0.0743467,0.029905
-0.0743461,0.029905
-0.0743455,0.03
-0.0743448,0.03
-0.0743442,0.03
-0.0743436,0.03
-0.0743428,0.03
-0.0743425,0.0259213
-0.0743419,0.0259213
-0.0743409,0.0259213
-0.0743406,0.0259213
-0.07434,0.0259213
-0.0743393,0.0154168
-0.0743387,0.0154168
-0.0743381,0.0154168
-0.0743373,0.0154168
-0.0743366,0.0154168
-0.074336,0.0140607
-0.0743354,0.0140607
-0.0743348,0.0140607
-0.0743341,0.0140607
-0.0743335,0.0140607
-0.0743329,0.0127979
-0.0743322,0.0127979
-0.0743319,0.0127979
-0.0743313,0.0127979
-0.0743307,0.0127979
-0.0743299,0.0190838
-0.0743294,0.0190838
-0.0743288,0.0190838
-0.074328,0.0190838
-0.0743272,0.0190838
-0.0743266,0.02
-0.074326,0.0137063
-0.0743253,0.0137063
-0.0743247,0.0137063
-0.0743241,0.0137063
-0.0743235,0.0137063
-0.0743228,0.0176264
-0.0743222,0.0176264
-0.0743216,0.0176264
-0.0743206,0.0176264
-0.07432,0.0176264
-0.0743194,0.0288958
-0.0743188,0.0288958
-0.0743181,0.0288958
-0.0743172,0.0288958
-0.0743166,0.0288958
-0.0743159,0.0368164
-0.0743153,0.0368164
-0.0743144,0.0368164
-0.0743134,0.0368164
-0.0743128,0.0368164
-0.0743122,0.0458891
-0.0743115,0.0458891
-0.0743106,0.0458891
-0.07431,0.0458891
-0.0743093,0.0458891
-0.0743087,0.0391948
-0.0743081,0.0391948
-0.0743071,0.0391948
-0.0743065,0.0391948
-0.0743059,0.0391948
-0.0743053,0.0240592
-0.0743043,0.0240592
-0.0743035,0.0240592
-0.0743029,0.0240592
-0.0743022,0.0240592
-0.0743016,0.015319
-0.0743005,0.015319
-0.0742998,0.015319
-0.0742992,0.015319
-0.0742985,0.015319
-0.0742977,0.01
-0.0742967,0.0128061
-0.0742961,0.0128061
-0.0742953,0.0128061
-0.0742946,0.0128061
-0.074294,0.0128061
-0.0742929,0.0129888
-0.0742921,0.0129888
-0.0742915,0.0129888
-0.0742907,0.0129888
-0.07429,0.0129888
-0.074289,0.0129928
-0.0742883,0.0129928
-0.0742875,0.0129928
-0.0742869,0.0129928
-0.074286,0.02
-0.074285,0.0152447
-0.0742844,0.0152447
-0.0742837,0.0152447
-0.0742828,0.0152447
-0.0742822,0.0152447
-0.0742816,0.032654
-0.0742809,0.032654
-0.0742803,0.032654
-0.0742795,0.032654
-0.0742787,0.032654
-0.0742781,0.05
-0.0742775,0.05
-0.0742767,0.05
-0.074276,0.05
-0.0742754,0.05
-0.0742744,0.0415389
-0.0742738,0.0415389
-0.074273,0.0415389
-0.0742724,0.0415389
-0.0742718,0.0415389
-0.0742711,0.0311275
-0.0742705,0.0311275
-0.0742697,0.0311275
-0.0742691,0.0311275
-0.0742684,0.0311275
-0.0742678,0.0299034
-0.0742672,0.0299034
-0.0742665,0.0299034
-0.0742657,0.0299034
-0.0742651,0.0299034
-0.0742645,0.03
-0.0742638,0.03
-0.0742632,0.03
-0.0742626,0.03
-0.074262,0.03
-0.0742613,0.0420904
-0.0742607,0.0420904
-0.0742601,0.0420904
-0.0742594,0.0420904
-0.0742586,0.0420904
-0.0742583,0.0315274
-0.0742577,0.0315274
-0.0742571,0.0315274
-0.0742564,0.0315274
-0.0742558,0.0315274
-0.0742552,0.0219197
-0.0742544,0.0219197
-0.0742537,0.0219197
-0.0742534,0.0219197
-0.0742529,0.0219197
-0.0742523,0.0133807
-0.0742517,0.0133807
-0.074251,0.0133807
-0.0742502,0.0133807
-0.0742496,0.0133807
-0.074249,0.0134115
-0.0742484,0.0134115
-0.0742477,0.0134115
-0.074247,0.0134115
-0.0742463,0.0134115
-0.0742457,0.0157984
-0.0742451,0.0157984
-0.0742443,0.0157984
-0.0742436,0.0157984
-0.074243,0.0157984
-0.0742424,0.0162732
-0.0742417,0.0162732
-0.0742411,0.0162732
-0.0742405,0.0162732
-0.0742397,0.0162732
-0.0742389,0.0242774
-0.0742383,0.0242774
-0.0742377,0.0242774
-0.074237,0.0242774
-0.0742361,0.0242774
-0.0742355,0.0438543
-0.0742348,0.0438543
-0.0742342,0.0438543
-0.0742334,0.0438543
-0.0742328,0.0438543
-0.0742321,0.0438543
-0.0742312,0.0392719
-0.0742306,0.0392719
-0.0742296,0.0392719
-0.0742287,0.0392719
-0.0742281,0.0392719
-0.0742274,0.0345779
-0.0742268,0.0345779
-0.0742259,0.0345779
-0.0742252,0.0345779
-0.0742246,0.0345779
-0.074224,0.0261373
-0.0742228,0.0261373
-0.0742222,0.0261373
-0.0742214,0.0261373
-0.0742208,0.0261373
-0.07422,0.0179934
-0.0742193,0.0179934
-0.0742183,0.0179934
-0.0742175,0.0179934
-0.0742167,0.0179934
-0.0742161,0.0140021
-0.0742153,0.0140021
-0.0742145,0.0140021
-0.0742137,0.0140021
-0.0742128,0.0140021
-0.074212,0.0275972
-0.0742112,0.0275972
-0.0742104,0.0275972
-0.0742093,0.0275972
-0.0742086,0.0275972
-0.0742076,0.04
-0.074207,0.0350172
-0.0742057,0.0350172
-0.0742049,0.0350172
-0.0742042,0.0350172
-0.0742029,0.0350172
-0.0742021,0.03
-0.074201,0.03
-0.0742001,0.03
-0.0741989,0.03
-0.0741982,0.03
-0.0741973,0.0263506
-0.0741961,0.0263506
-0.0741954,0.0263506
-0.0741941,0.0263506
-0.0741935,0.0263506
-0.0741922,0.0222259
-0.0741913,0.0222259
-0.0741905,0.0222259
-0.0741894,0.0222259
-0.0741886,0.0222259
-0.0741877,0.0304931
-0.0741867,0.0304931
-0.0741858,0.0304931
-0.0741845,0.0304931
-0.0741838,0.0304931
-0.0741825,0.0300946
-0.0741816,0.0300946
-0.0741803,0.0300946
-0.0741789,0.0300946
-0.074178,0.0300946
-0.0741766,0.0208702
-0.0741752,0.0208702
-0.0741736,0.0208702
-0.0741722,0.0208702
-0.0741713,0.0208702
-0.0741699,0.03
-0.0741684,0.03
-0.074167,0.03
-0.0741654,0.03
-0.074164,0.03
-0.0741626,0.03
-0.074161,0.03
-0.0741598,0.03
-0.0741582,0.03
-0.0741566,0.03
-0.0741551,0.03
-0.0741536,0.03
-0.0741519,0.03
-0.0741505,0.03
-0.0741489,0.03
-0.0741473,0.0289539
-0.0741457,0.0289539
-0.0741443,0.0289539
-0.0741429,0.0289539
-0.0741416,0.0289539
-0.0741401,0.0188143
-0.0741387,0.0188143
-0.0741374,0.0188143
-0.0741365,0.0188143
-0.0741351,0.0188143
-0.0741338,0.0130596
-0.0741324,0.0130596
-0.0741312,0.0130596
-0.0741299,0.0130596
-0.074129,0.0130596
-0.0741277,0.0130596
-0.0741264,0.017594
-0.0741257,0.017594
-0.0741244,0.017594
-0.0741232,0.017594
-0.0741222,0.0260425
-0.0741211,0.0260425
-0.0741202,0.0260425
-0.0741191,0.0260425
-0.0741183,0.0260425
-0.0741177,0.03577
-0.0741169,0.0359925
-0.0741159,0.0359925
-0.074115,0.0359925
-0.0741143,0.0359925
-0.0741137,0.0359925
-0.0741129,0.0344334
-0.0741118,0.0344334
-0.0741112,0.0344334
-0.0741104,0.0344334
-0.0741097,0.0345553
-0.0741088,0.0345553
-0.0741078,0.0345553
-0.0741072,0.0345553
-0.0741066,0.0345553
-0.0741056,0.03
-0.074105,0.03
-0.0741039,0.03
-0.0741031,0.03
-0.0741025,0.03
-0.0741015,0.03
-0.0741009,0.03
-0.0741001,0.03
-0.0740993,0.03
-0.0740987,0.03
-0.0740981,0.03
-0.0740973,0.03
-0.0740965,0.03
-0.0740955,0.03
-0.0740952,0.03
-0.0740946,0.0318293
-0.074094,0.0318293
-0.0740933,0.0318293
-0.0740925,0.0318293
-0.0740918,0.0318293
-0.0740911,0.0360194
-0.0740903,0.0360194
-0.0740897,0.0360194
-0.0740886,0.0360194
-0.0740878,0.0360194
-0.0740871,0.037495
-0.0740863,0.037495
-0.0740855,0.037495
-0.0740847,0.037495
-0.0740836,0.037495
-0.0740828,0.03
-0.0740822,0.03
-0.0740812,0.03
-0.0740804,0.03
-0.0740798,0.03
-0.0740787,0.0325794
-0.074078,0.0325794
-0.0740773,0.0325794
-0.0740765,0.0325794
-0.0740758,0.0325794
-0.0740749,0.0325794
-0.0740742,0.0243704
-0.0740734,0.0243704
-0.0740728,0.0243704
-0.074072,0.0243704
-0.0740714,0.0243704
-0.0740708,0.0172954
-0.0740703,0.0172954
-0.0740701,0.0172954
-0.0740695,0.0172954
-0.0740689,0.0172954
-0.0740682,0.0145787
-0.0740678,0.0145787
-0.0740675,0.0145787
-0.074067,0.0145787
-0.0740663,0.0145787
-0.0740657,0.019905
-0.0740652,0.019905
-0.0740651,0.019905
-0.0740644,0.019905
-0.0740638,0.019905
-0.0740632,0.0290602
-0.0740626,0.0290602
-0.0740623,0.0290602
-0.0740619,0.0290602
-0.0740613,0.0290602
-0.0740606,0.046056
-0.0740601,0.046056
-0.0740595,0.046056
-0.0740592,0.046056
-0.0740587,0.046056
-0.0740582,0.0411281
-0.0740576,0.0411281
-0.0740569,0.0411281
-0.0740566,0.0411281
-0.0740563,0.0411281
-0.0740557,0.0420231
-0.0740552,0.0420231
-0.0740545,0.0420231
-0.0740539,0.0420231
-0.0740536,0.0420231
-0.0740529,0.0420231
