Position in z [a.u.],Voltage [V]
0.0679629,0.705394
0.0679725,0.710581
0.0679822,0.674274
0.0679927,0.636663
0.0680028,0.591286
0.0680136,0.539419
0.0680239,0.517368
0.068033,0.51024
0.0680413,0.503112
0.0680502,0.503903
0.0680585,0.513485
0.0680681,0.554979
0.0680773,0.575726
0.0680865,0.596473
0.0680949,0.607637
0.0681035,0.606846
0.068113,0.60166
0.0681224,0.576517
0.0681303,0.534232
0.0681389,0.497925
0.0681477,0.484307
0.0681561,0.469259
0.0681656,0.472783
0.0681753,0.481061
0.0681853,0.497925
0.0681957,0.529046
0.0682058,0.558225
0.068215,0.596473
0.068225,0.620465
